item_id,canonical_code,statement,section,data_type,unit_type,sign_convention,is_derived,definition,citation,alias_scheme,alias_code,coalesce_priority,valid_from,valid_to,vendor,vendor_field,sign_note
1025,current_tax,income,income_statement,duration,monetary,positive_expense,false,Current tax,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,CurrentIncomeTaxExpenseBenefit,10,1900-01-01,,,,
1026,deferred_tax,income,income_statement,duration,monetary,positive_expense,false,Deferred tax,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_DEFERRED_TAX_EXPENSE,
1026,deferred_tax,income,income_statement,duration,monetary,positive_expense,false,Deferred tax,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,txdi,
1026,deferred_tax,income,income_statement,duration,monetary,positive_expense,false,Deferred tax,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_INC_TAX_DEFER,
1026,deferred_tax,income,income_statement,duration,monetary,positive_expense,false,Deferred tax,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,DeferredIncomeTaxExpenseBenefit,10,1900-01-01,,,,
1027,minority_interest_p_and_l,income,income_statement,duration,monetary,positive,false,Minority Interest (P&L),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_MIN_NONCONTROL_INTEREST_CREDIT,
1027,minority_interest_p_and_l,income,income_statement,duration,monetary,positive,false,Minority Interest (P&L),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_MINORITY_NI,unverified source mapping
1027,minority_interest_p_and_l,income,income_statement,duration,monetary,positive,false,Minority Interest (P&L),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,mii,
1027,minority_interest_p_and_l,income,income_statement,duration,monetary,positive,false,Minority Interest (P&L),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_MIN_INT_INC,
1027,minority_interest_p_and_l,income,income_statement,duration,monetary,positive,false,Minority Interest (P&L),cross_vendor_field_map.md section 2.1 Income statement,us-gaap,MinorityInterestInNetIncomeLoss,20,1900-01-01,,,,
1027,minority_interest_p_and_l,income,income_statement,duration,monetary,positive,false,Minority Interest (P&L),cross_vendor_field_map.md section 2.1 Income statement,us-gaap,NetIncomeLossAttributableToNoncontrollingInterest,10,1900-01-01,,,,
1028,equity_in_affiliates,income,income_statement,duration,monetary,positive,false,Equity in Affiliates,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_EQ_AFF_INC,
1028,equity_in_affiliates,income,income_statement,duration,monetary,positive,false,Equity in Affiliates,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,IncomeLossFromEquityMethodInvestments,10,1900-01-01,,,,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_INC_BEF_XO_ITEM,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_NI_CONT_OPS,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,ib,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,ibq,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_NET_INC,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,01601,
1029,income_before_extraordinary,income,income_statement,duration,monetary,positive,false,Income Before Extraordinary,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,IncomeLossFromContinuingOperations,10,1900-01-01,,,,
1030,discontinued_ops_ni,income,income_statement,duration,monetary,positive,false,Discontinued Ops NI,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_EARN_FROM_DISC_OPS,
1030,discontinued_ops_ni,income,income_statement,duration,monetary,positive,false,Discontinued Ops NI,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,xido,
1030,discontinued_ops_ni,income,income_statement,duration,monetary,positive,false,Discontinued Ops NI,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_NET_INC_DISC,
1030,discontinued_ops_ni,income,income_statement,duration,monetary,positive,false,Discontinued Ops NI,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,netincdis,
1030,discontinued_ops_ni,income,income_statement,duration,monetary,positive,false,Discontinued Ops NI,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,IncomeLossFromDiscontinuedOperationsNetOfTax,10,1900-01-01,,,,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,NET_INCOME,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_NI,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,dataItemId=142,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,ni,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,niq,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_NET_INC_TOT,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,netinc,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,01751,
1031,net_income_total,income,income_statement,duration,monetary,positive,false,Net Income (Total),cross_vendor_field_map.md section 2.1 Income statement,us-gaap,NetIncomeLoss,10,1900-01-01,,,,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,NET_INCOME_TO_COMMON,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_NI_COMMON,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,ibcom,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,ibcomq,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_NET_INC_AVAIL,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,netinccmn,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,01706,
1032,net_income_to_common,income,income_statement,duration,monetary,positive,false,Net Income to Common,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,10,1900-01-01,,,,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,CF_PFD_DVDS_PAID,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_PREF_DIV_PAID,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,dataItemId=1281,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,dvp,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,dvpy,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_DIV_PFD,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,prefdivis,
1033,preferred_dividends,income,income_statement,duration,monetary,positive_expense,false,Preferred Dividends,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,PreferredStockDividends,10,1900-01-01,,,,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_BASIC_EPS,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_BASIC_EPS_EXCL,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,dataItemId=1001,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epspx,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epspxq,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_EPS_BASIC,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,eps,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,05001,
1034,eps_basic__1034,income,income_statement,duration,per_share,positive,false,EPS  Basic,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,EarningsPerShareBasic,10,1900-01-01,,,,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_DILUTED_EPS,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_DILUT_EPS_EXCL,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,dataItemId=14,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epsfx,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epsfxq,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_EPS_DIL,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,epsdil,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,05011,
1035,eps_diluted,income,income_statement,duration,per_share,positive,false,EPS  Diluted,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,EarningsPerShareDiluted,10,1900-01-01,,,,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_EPS_CONT_OPS,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_BASIC_EPS_INCL_EXTRA,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,dataItemId=1000,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epspi,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epspiq,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_EPS_BASIC_EXT,
1036,eps_basic_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Basic incl. extra,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,IncomeLossFromContinuingOperationsPerBasicShare,10,1900-01-01,,,,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_DIL_EPS_CONT_OPS,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_EPS_INCL_EXTRA,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,dataItemId=15,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epsfi,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epsfiq,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_EPS_DIL_EXT,
1037,eps_diluted_incl_extra,income,income_statement,duration,per_share,positive,false,EPS  Diluted incl. extra,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,IncomeLossFromContinuingOperationsPerDilutedShare,10,1900-01-01,,,,
1038,eps_diluted_ltm,income,income_statement,duration,per_share,positive,true,EPS  Diluted LTM,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,TRAIL_12M_DIL_EPS_CONT_OPS,
1038,eps_diluted_ltm,income,income_statement,duration,per_share,positive,true,EPS  Diluted LTM,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,epsf12,
1038,eps_diluted_ltm,income,income_statement,duration,per_share,positive,true,EPS  Diluted LTM,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_EPS_DIL,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,BS_SH_OUT,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,EQY_SH_OUT,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_SHARES_OUT,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,csho,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,cshoq,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_SHS_OUTSTND,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,sharesbas,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,05101,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,dei,EntityCommonStockSharesOutstanding,20,1900-01-01,,,,
1039,shares_outstanding_period_end,income,income_statement,instant,quantity,positive,false,Shares Outstanding (period-end),cross_vendor_field_map.md section 2.1 Income statement,us-gaap,CommonStockSharesOutstanding,10,1900-01-01,,,,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_AVG_NUM_SH_FOR_EPS,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_BASIC_WEIGHT_AVG_SH,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,cshpri,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,cshprq,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_SHS_BASIC,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,shareswa,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,05151,
1040,weighted_avg_shares_basic,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Basic,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,10,1900-01-01,,,,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_SH_FOR_DILUTED_EPS,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_DILUT_WEIGHT_AVG_SH,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,cshfd,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,cshfdq,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_SHS_DIL,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,shareswadil,
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,worldscope,05161,unverified source mapping
1041,weighted_avg_shares_diluted,income,income_statement,duration,quantity,positive,false,Weighted Avg Shares  Diluted,cross_vendor_field_map.md section 2.1 Income statement,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,10,1900-01-01,,,,
1042,normalised_income,income,income_statement,duration,monetary,positive,true,Normalised Income,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,IS_NORMALIZED_INCOME,
1042,normalised_income,income,income_statement,duration,monetary,positive,true,Normalised Income,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,NORMALIZED_INCOME,
1043,common_dividends_declared_per_share,income,income_statement,duration,per_share,positive_expense,true,Common Dividends Declared per Share,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,bloomberg,DPS,
1043,common_dividends_declared_per_share,income,income_statement,duration,per_share,positive_expense,true,Common Dividends Declared per Share,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,ciq,IQ_DPS,
1043,common_dividends_declared_per_share,income,income_statement,duration,per_share,positive_expense,true,Common Dividends Declared per Share,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,compustat,dvpsx_f,
1043,common_dividends_declared_per_share,income,income_statement,duration,per_share,positive_expense,true,Common Dividends Declared per Share,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,factset,FF_DIV_PS,
1043,common_dividends_declared_per_share,income,income_statement,duration,per_share,positive_expense,true,Common Dividends Declared per Share,cross_vendor_field_map.md section 2.1 Income statement,,,,1900-01-01,,sharadar,dps,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_TOT_ASSET,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_TOTAL_ASSETS,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1007,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,at,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,atq,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_ASSETS,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,assets,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02999,
1101,total_assets,balance,balance_sheet,instant,monetary,positive,false,Total Assets,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,Assets,10,1900-01-01,,,,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_CUR_ASSET_REPORT,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_CURRENT_ASSETS,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,act,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,actq,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_ASSETS_CURR,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,assetsc,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02201,
1102,current_assets,balance,balance_sheet,instant,monetary,positive,false,Current Assets,cross_vendor_field_map.md section 2.2 Balance sheet,us-gaap,AssetsCurrent,10,1900-01-01,,,,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_CASH_NEAR_CASH_ITEM,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_CASH_ST_INVEST,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,dataItemId=1003,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,che,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,cheq,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_CASH_ST,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,sharadar,cashneq,
1103,cash_and_st_investments,balance,balance_sheet,instant,monetary,positive,false,Cash & ST Investments,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02001,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,bloomberg,BS_CASH,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,ciq,IQ_CASH,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,ch,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,compustat,chq,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,factset,FF_CASH,
1104,cash_only,balance,balance_sheet,instant,monetary,positive,false,Cash only,cross_vendor_field_map.md section 2.2 Balance sheet,,,,1900-01-01,,worldscope,02003,
